isin,stock_x,indicator_code,indicator_name,period,value
IT0004931496,Rcs Mediagroup,balances_09,Accounts Receivable,2021-12-31,219900000
IT0004931496,Rcs Mediagroup,balances_10,Cash And Cash Equivalents,2021-12-31,72900000
IT0004931496,Rcs Mediagroup,balances_11,Total Capitalization,2021-12-31,367900000
IT0004931496,Rcs Mediagroup,income_01,Diluted EPS,2021-12-31,0.14
IT0004931496,Rcs Mediagroup,income_02,Basic EPS,2021-12-31,0.14
IT0004931496,Rcs Mediagroup,income_03,Total Revenue,2021-12-31,846200000
IT0004931496,Rcs Mediagroup,income_04,Cost Of Revenue,2021-12-31,468600000
IT0004931496,Rcs Mediagroup,income_05,Operating Revenue,2021-12-31,846200000
IT0004931496,Rcs Mediagroup,income_06,Net Income,2021-12-31,72400000
IT0004931496,Rcs Mediagroup,income_07,EBIT,2021-12-31,103100000
IT0004931496,Rcs Mediagroup,income_08,EBITDA,2021-12-31,151500000
IT0004931496,Rcs Mediagroup,income_09,Normalized EBITDA,2021-12-31,141100000
IT0004965148,Moncler,balances_01,Current Liabilities,2021-12-31,894605000
IT0004965148,Moncler,balances_02,Total Assets,2021-12-31,4267989000
IT0004965148,Moncler,balances_03,Total Non Current Assets,2021-12-31,2804033000
IT0004965148,Moncler,balances_05,Other Intangible Assets,2021-12-31,1070074000
IT0004965148,Moncler,balances_06,Goodwill,2021-12-31,603417000
IT0004965148,Moncler,balances_07,Current Assets,2021-12-31,1463956000
IT0004965148,Moncler,balances_08,Inventory,2021-12-31,263521000
IT0004965148,Moncler,balances_09,Accounts Receivable,2021-12-31,234274000
IT0004965148,Moncler,balances_10,Cash And Cash Equivalents,2021-12-31,932718000
IT0004965148,Moncler,balances_11,Total Capitalization,2021-12-31,2539039000
IT0004965148,Moncler,income_01,Diluted EPS,2021-12-31,1.47
IT0004965148,Moncler,income_02,Basic EPS,2021-12-31,1.48
IT0004965148,Moncler,income_03,Total Revenue,2021-12-31,2046103000
IT0004965148,Moncler,income_04,Cost Of Revenue,2021-12-31,479197000
IT0004965148,Moncler,income_05,Operating Revenue,2021-12-31,2046103000
IT0004965148,Moncler,income_06,Net Income,2021-12-31,393533000
IT0004965148,Moncler,income_07,EBIT,2021-12-31,580949000
IT0004965148,Moncler,income_08,EBITDA,2021-12-31,827468000
IT0004965148,Moncler,income_09,Normalized EBITDA,2021-12-31,827468000
IT0004967292,Fila,balances_01,Current Liabilities,2021-12-31,221620000
IT0004967292,Fila,balances_02,Total Assets,2021-12-31,1193461000
IT0004967292,Fila,balances_03,Total Non Current Assets,2021-12-31,642322000
IT0004967292,Fila,balances_04,Investmentin Financial Assets,2021-12-31,4078000
IT0004967292,Fila,balances_05,Other Intangible Assets,2021-12-31,277422000
IT0004967292,Fila,balances_06,Goodwill,2021-12-31,168401000
IT0004967292,Fila,balances_07,Current Assets,2021-12-31,551138000
IT0004967292,Fila,balances_08,Inventory,2021-12-31,271269000
IT0004967292,Fila,balances_09,Accounts Receivable,2021-12-31,107574000
IT0004967292,Fila,balances_10,Cash And Cash Equivalents,2021-12-31,145985000
IT0004967292,Fila,balances_11,Total Capitalization,2021-12-31,775795000
IT0004967292,Fila,income_01,Diluted EPS,2021-12-31,0.73
IT0004967292,Fila,income_02,Basic EPS,2021-12-31,0.75
IT0004967292,Fila,income_03,Total Revenue,2021-12-31,655992000
IT0004967292,Fila,income_04,Cost Of Revenue,2021-12-31,400692000
IT0004967292,Fila,income_05,Operating Revenue,2021-12-31,655992000
IT0004967292,Fila,income_06,Net Income,2021-12-31,38014000
IT0004967292,Fila,income_07,EBIT,2021-12-31,78382000
IT0004967292,Fila,income_08,EBITDA,2021-12-31,119171000
IT0004967292,Fila,income_09,Normalized EBITDA,2021-12-31,119709000
IT0004998065,Anima Holding,balances_01,Current Liabilities,2021-12-31,285878000
IT0004998065,Anima Holding,balances_02,Total Assets,2021-12-31,2534855000
IT0004998065,Anima Holding,balances_03,Total Non Current Assets,2021-12-31,1727542000
IT0004998065,Anima Holding,balances_04,Investmentin Financial Assets,2021-12-31,103118000
IT0004998065,Anima Holding,balances_05,Other Intangible Assets,2021-12-31,498439000
IT0004998065,Anima Holding,balances_06,Goodwill,2021-12-31,1105463000
IT0004998065,Anima Holding,balances_07,Current Assets,2021-12-31,807313000
IT0004998065,Anima Holding,balances_09,Accounts Receivable,2021-12-31,172669000
IT0004998065,Anima Holding,balances_10,Cash And Cash Equivalents,2021-12-31,585296000
IT0004998065,Anima Holding,balances_11,Total Capitalization,2021-12-31,2143163000
IT0004998065,Anima Holding,income_01,Diluted EPS,2021-12-31,0.680414
IT0004998065,Anima Holding,income_02,Basic EPS,2021-12-31,0.705093
IT0004998065,Anima Holding,income_03,Total Revenue,2021-12-31,1225083000
IT0004998065,Anima Holding,income_04,Cost Of Revenue,2021-12-31,784396000
IT0004998065,Anima Holding,income_05,Operating Revenue,2021-12-31,1225083000
IT0004998065,Anima Holding,income_06,Net Income,2021-12-31,238656000
IT0004998065,Anima Holding,income_07,EBIT,2021-12-31,327980000
IT0004998065,Anima Holding,income_08,EBITDA,2021-12-31,375007000
IT0004998065,Anima Holding,income_09,Normalized EBITDA,2021-12-31,375918000
IT0005013013,Lventure Group,balances_01,Current Liabilities,2021-12-31,2755414
IT0005013013,Lventure Group,balances_02,Total Assets,2021-12-31,34588597
IT0005013013,Lventure Group,balances_03,Total Non Current Assets,2021-12-31,31131818
IT0005013013,Lventure Group,balances_04,Investmentin Financial Assets,2021-12-31,27892452
IT0005013013,Lventure Group,balances_05,Other Intangible Assets,2021-12-31,71032
IT0005013013,Lventure Group,balances_06,Goodwill,2021-12-31,67000
IT0005013013,Lventure Group,balances_07,Current Assets,2021-12-31,3456779
IT0005013013,Lventure Group,balances_09,Accounts Receivable,2021-12-31,1131183
IT0005013013,Lventure Group,balances_10,Cash And Cash Equivalents,2021-12-31,1461825
IT0005013013,Lventure Group,balances_11,Total Capitalization,2021-12-31,31573114
IT0005013013,Lventure Group,income_01,Diluted EPS,2021-12-31,0.03576
IT0005013013,Lventure Group,income_02,Basic EPS,2021-12-31,0.03623
IT0005013013,Lventure Group,income_03,Total Revenue,2021-12-31,5381000
IT0005013013,Lventure Group,income_04,Cost Of Revenue,2021-12-31,2674150
IT0005013013,Lventure Group,income_05,Operating Revenue,2021-12-31,5381000
IT0005013013,Lventure Group,income_06,Net Income,2021-12-31,1727087
IT0005013013,Lventure Group,income_07,EBIT,2021-12-31,1876071
IT0005013013,Lventure Group,income_08,EBITDA,2021-12-31,2194782
IT0005013013,Lventure Group,income_09,Normalized EBITDA,2021-12-31,2289964
IT0005037210,Tinexta,balances_01,Current Liabilities,2021-12-31,207786000
IT0005037210,Tinexta,balances_02,Total Assets,2021-12-31,816182000
IT0005037210,Tinexta,balances_03,Total Non Current Assets,2021-12-31,602911000
IT0005037210,Tinexta,balances_04,Investmentin Financial Assets,2021-12-31,4045000
IT0005037210,Tinexta,balances_05,Other Intangible Assets,2021-12-31,183534000
IT0005037210,Tinexta,balances_06,Goodwill,2021-12-31,366853000
IT0005037210,Tinexta,balances_07,Current Assets,2021-12-31,213270000
IT0005037210,Tinexta,balances_08,Inventory,2021-12-31,1342000
IT0005037210,Tinexta,balances_09,Accounts Receivable,2021-12-31,100138000
IT0005037210,Tinexta,balances_10,Cash And Cash Equivalents,2021-12-31,68253000
IT0005037210,Tinexta,balances_11,Total Capitalization,2021-12-31,361446000
IT0005037210,Tinexta,income_01,Diluted EPS,2021-12-31,0.79
IT0005037210,Tinexta,income_02,Basic EPS,2021-12-31,0.81
IT0005037210,Tinexta,income_03,Total Revenue,2021-12-31,301496000
IT0005037210,Tinexta,income_04,Cost Of Revenue,2021-12-31,189338000
IT0005037210,Tinexta,income_05,Operating Revenue,2021-12-31,301496000
IT0005037210,Tinexta,income_06,Net Income,2021-12-31,37471000
IT0005037210,Tinexta,income_07,EBIT,2021-12-31,39891000
IT0005037210,Tinexta,income_08,EBITDA,2021-12-31,74842000
IT0005037210,Tinexta,income_09,Normalized EBITDA,2021-12-31,80196000
IT0005040354,Growens,balances_01,Current Liabilities,2021-12-31,29565850
IT0005040354,Growens,balances_02,Total Assets,2021-12-31,58077407
IT0005040354,Growens,balances_03,Total Non Current Assets,2021-12-31,29818234
IT0005040354,Growens,balances_05,Other Intangible Assets,2021-12-31,6855105
IT0005040354,Growens,balances_06,Goodwill,2021-12-31,15405497
IT0005040354,Growens,balances_07,Current Assets,2021-12-31,28259173
IT0005040354,Growens,balances_08,Inventory,2021-12-31,26856
IT0005040354,Growens,balances_09,Accounts Receivable,2021-12-31,12465270
IT0005040354,Growens,balances_10,Cash And Cash Equivalents,2021-12-31,13324983
IT0005040354,Growens,balances_11,Total Capitalization,2021-12-31,21014623
IT0005040354,Growens,income_01,Diluted EPS,2021-12-31,0.0246
IT0005040354,Growens,income_02,Basic EPS,2021-12-31,0.0261
IT0005040354,Growens,income_03,Total Revenue,2021-12-31,71236962
IT0005040354,Growens,income_04,Cost Of Revenue,2021-12-31,47546465
IT0005040354,Growens,income_05,Operating Revenue,2021-12-31,71236962
IT0005040354,Growens,income_06,Net Income,2021-12-31,387098
IT0005040354,Growens,income_07,EBIT,2021-12-31,1187946
IT0005040354,Growens,income_08,EBITDA,2021-12-31,5106594
IT0005040354,Growens,income_09,Normalized EBITDA,2021-12-31,5257260
IT0005043507,Ovs,balances_01,Current Liabilities,2021-01-31,622341000
IT0005043507,Ovs,balances_02,Total Assets,2021-01-31,2605521000
IT0005043507,Ovs,balances_03,Total Non Current Assets,2021-01-31,1976048000
IT0005043507,Ovs,balances_04,Investmentin Financial Assets,2021-01-31,0
IT0005043507,Ovs,balances_05,Other Intangible Assets,2021-01-31,604139000
IT0005043507,Ovs,balances_06,Goodwill,2021-01-31,297541000
IT0005043507,Ovs,balances_07,Current Assets,2021-01-31,629473000
IT0005043507,Ovs,balances_08,Inventory,2021-01-31,420110000
IT0005043507,Ovs,balances_09,Accounts Receivable,2021-01-31,102061000
IT0005043507,Ovs,balances_10,Cash And Cash Equivalents,2021-01-31,77507000
IT0005043507,Ovs,balances_11,Total Capitalization,2021-01-31,1178561000
IT0005043507,Ovs,income_01,Diluted EPS,2021-01-31,0.147045
IT0005043507,Ovs,income_02,Basic EPS,2021-01-31,0.147045
IT0005043507,Ovs,income_03,Total Revenue,2021-01-31,1056174000
IT0005043507,Ovs,income_04,Cost Of Revenue,2021-01-31,454393000
IT0005043507,Ovs,income_05,Operating Revenue,2021-01-31,1056174000
IT0005043507,Ovs,income_06,Net Income,2021-01-31,35037000
IT0005043507,Ovs,income_07,EBIT,2021-01-31,-12624000
IT0005043507,Ovs,income_08,EBITDA,2021-01-31,194105000
IT0005043507,Ovs,income_09,Normalized EBITDA,2021-01-31,201347000
IT0005054967,Rai Way,balances_01,Current Liabilities,2021-12-31,102216355
IT0005054967,Rai Way,balances_02,Total Assets,2021-12-31,388045096
IT0005054967,Rai Way,balances_03,Total Non Current Assets,2021-12-31,297657522
IT0005054967,Rai Way,balances_05,Other Intangible Assets,2021-12-31,11431000
IT0005054967,Rai Way,balances_06,Goodwill,2021-12-31,5813000
IT0005054967,Rai Way,balances_07,Current Assets,2021-12-31,94326833
IT0005054967,Rai Way,balances_08,Inventory,2021-12-31,790000
IT0005054967,Rai Way,balances_09,Accounts Receivable,2021-12-31,67816000
IT0005054967,Rai Way,balances_10,Cash And Cash Equivalents,2021-12-31,17243998
IT0005054967,Rai Way,balances_11,Total Capitalization,2021-12-31,234916587
IT0005054967,Rai Way,income_01,Diluted EPS,2021-12-31,0.24
IT0005054967,Rai Way,income_02,Basic EPS,2021-12-31,0.24
IT0005054967,Rai Way,income_03,Total Revenue,2021-12-31,229937000
IT0005054967,Rai Way,income_04,Cost Of Revenue,2021-12-31,39715000
IT0005054967,Rai Way,income_05,Operating Revenue,2021-12-31,229937000
IT0005054967,Rai Way,income_06,Net Income,2021-12-31,65383926
IT0005054967,Rai Way,income_07,EBIT,2021-12-31,90967964
IT0005054967,Rai Way,income_08,EBITDA,2021-12-31,141471431
IT0005054967,Rai Way,income_09,Normalized EBITDA,2021-12-31,141673965
IT0005144784,Generalfinance,balances_01,Current Liabilities,2021-12-31,17031571
IT0005144784,Generalfinance,balances_02,Total Assets,2021-12-31,365268893
IT0005144784,Generalfinance,balances_03,Total Non Current Assets,2021-12-31,7545253
IT0005144784,Generalfinance,balances_04,Investmentin Financial Assets,2021-12-31,28415
IT0005144784,Generalfinance,balances_05,Other Intangible Assets,2021-12-31,1670567
IT0005144784,Generalfinance,balances_06,Goodwill,2021-12-31,0
IT0005144784,Generalfinance,balances_07,Current Assets,2021-12-31,357723640
IT0005144784,Generalfinance,balances_09,Accounts Receivable,2021-12-31,19000
IT0005144784,Generalfinance,balances_10,Cash And Cash Equivalents,2021-12-31,33458171
IT0005144784,Generalfinance,balances_11,Total Capitalization,2021-12-31,315582524
IT0005144784,Generalfinance,income_01,Diluted EPS,2021-12-31,0.748185
IT0005144784,Generalfinance,income_02,Basic EPS,2021-12-31,0.748185
IT0005144784,Generalfinance,income_03,Total Revenue,2021-12-31,30004363
IT0005144784,Generalfinance,income_04,Cost Of Revenue,2021-12-31,9334023
IT0005144784,Generalfinance,income_05,Operating Revenue,2021-12-31,30004363
IT0005144784,Generalfinance,income_06,Net Income,2021-12-31,9453364
IT0005144784,Generalfinance,income_07,EBIT,2021-12-31,15068593
IT0005144784,Generalfinance,income_08,EBITDA,2021-12-31,15068593
IT0005144784,Generalfinance,income_09,Normalized EBITDA,2021-12-31,16211267
IT0005162406,Technogym,balances_01,Current Liabilities,2021-12-31,346567000
IT0005162406,Technogym,balances_02,Total Assets,2021-12-31,763092000
IT0005162406,Technogym,balances_03,Total Non Current Assets,2021-12-31,292049000
IT0005162406,Technogym,balances_04,Investmentin Financial Assets,2021-12-31,200000
IT0005162406,Technogym,balances_05,Other Intangible Assets,2021-12-31,50696000
IT0005162406,Technogym,balances_07,Current Assets,2021-12-31,471044000
IT0005162406,Technogym,balances_08,Inventory,2021-12-31,108548000
IT0005162406,Technogym,balances_09,Accounts Receivable,2021-12-31,104242000
IT0005162406,Technogym,balances_10,Cash And Cash Equivalents,2021-12-31,174306000
IT0005162406,Technogym,balances_11,Total Capitalization,2021-12-31,322341000
IT0005162406,Technogym,income_01,Diluted EPS,2021-12-31,0.31
IT0005162406,Technogym,income_02,Basic EPS,2021-12-31,0.31
IT0005162406,Technogym,income_03,Total Revenue,2021-12-31,611412000
IT0005162406,Technogym,income_04,Cost Of Revenue,2021-12-31,367653000
IT0005162406,Technogym,income_05,Operating Revenue,2021-12-31,611412000
IT0005162406,Technogym,income_06,Net Income,2021-12-31,63065000
IT0005162406,Technogym,income_07,EBIT,2021-12-31,80598000
IT0005162406,Technogym,income_08,EBITDA,2021-12-31,117004000
IT0005162406,Technogym,income_09,Normalized EBITDA,2021-12-31,117303000
IT0005176406,Enav,balances_01,Current Liabilities,2021-12-31,509444102
IT0005176406,Enav,balances_02,Total Assets,2021-12-31,2356114635
IT0005176406,Enav,balances_03,Total Non Current Assets,2021-12-31,1836166103
IT0005176406,Enav,balances_04,Investmentin Financial Assets,2021-12-31,344000
IT0005176406,Enav,balances_05,Other Intangible Assets,2021-12-31,82720810
IT0005176406,Enav,balances_06,Goodwill,2021-12-31,93472000
IT0005176406,Enav,balances_07,Current Assets,2021-12-31,519948729
IT0005176406,Enav,balances_08,Inventory,2021-12-31,61518741
IT0005176406,Enav,balances_09,Accounts Receivable,2021-12-31,177161512
IT0005176406,Enav,balances_10,Cash And Cash Equivalents,2021-12-31,225309927
IT0005176406,Enav,balances_11,Total Capitalization,2021-12-31,1572661650
IT0005176406,Enav,income_01,Diluted EPS,2021-12-31,0.14
IT0005176406,Enav,income_02,Basic EPS,2021-12-31,0.14
IT0005176406,Enav,income_03,Total Revenue,2021-12-31,800224855
IT0005176406,Enav,income_04,Cost Of Revenue,2021-12-31,604537838
IT0005176406,Enav,income_05,Operating Revenue,2021-12-31,800224855
IT0005176406,Enav,income_06,Net Income,2021-12-31,78371693
IT0005176406,Enav,income_07,EBIT,2021-12-31,109576564
IT0005176406,Enav,income_08,EBITDA,2021-12-31,238833564
IT0005176406,Enav,income_09,Normalized EBITDA,2021-12-31,265848359
IT0005186371,Industrie De Nora,balances_01,Current Liabilities,2021-12-31,468877000
IT0005186371,Industrie De Nora,balances_02,Total Assets,2021-12-31,965529000
IT0005186371,Industrie De Nora,balances_03,Total Non Current Assets,2021-12-31,446171000
IT0005186371,Industrie De Nora,balances_04,Investmentin Financial Assets,2021-12-31,5421000
IT0005186371,Industrie De Nora,balances_05,Other Intangible Assets,2021-12-31,69579000
IT0005186371,Industrie De Nora,balances_06,Goodwill,2021-12-31,63226000
IT0005186371,Industrie De Nora,balances_07,Current Assets,2021-12-31,519358000
IT0005186371,Industrie De Nora,balances_08,Inventory,2021-12-31,233033000
IT0005186371,Industrie De Nora,balances_09,Accounts Receivable,2021-12-31,139974000
IT0005186371,Industrie De Nora,balances_10,Cash And Cash Equivalents,2021-12-31,73843000
IT0005186371,Industrie De Nora,balances_11,Total Capitalization,2021-12-31,450459000
IT0005186371,Industrie De Nora,income_01,Diluted EPS,2021-12-31,0.330694
IT0005186371,Industrie De Nora,income_02,Basic EPS,2021-12-31,0.330694
IT0005186371,Industrie De Nora,income_03,Total Revenue,2021-12-31,615878000
IT0005186371,Industrie De Nora,income_04,Cost Of Revenue,2021-12-31,371122000
IT0005186371,Industrie De Nora,income_05,Operating Revenue,2021-12-31,615878000
IT0005186371,Industrie De Nora,income_06,Net Income,2021-12-31,66696000
IT0005186371,Industrie De Nora,income_07,EBIT,2021-12-31,98216000
IT0005186371,Industrie De Nora,income_08,EBITDA,2021-12-31,124450000
IT0005186371,Industrie De Nora,income_09,Normalized EBITDA,2021-12-31,124186000
IT0005203622,Dhh,balances_01,Current Liabilities,2021-12-31,10958775
IT0005203622,Dhh,balances_02,Total Assets,2021-12-31,37237154
IT0005203622,Dhh,balances_03,Total Non Current Assets,2021-12-31,23892178
IT0005203622,Dhh,balances_04,Investmentin Financial Assets,2021-12-31,17710
IT0005203622,Dhh,balances_05,Other Intangible Assets,2021-12-31,4946133
IT0005203622,Dhh,balances_06,Goodwill,2021-12-31,9666343
IT0005203622,Dhh,balances_07,Current Assets,2021-12-31,13344977
IT0005203622,Dhh,balances_08,Inventory,2021-12-31,0
IT0005203622,Dhh,balances_09,Accounts Receivable,2021-12-31,2537570
IT0005203622,Dhh,balances_10,Cash And Cash Equivalents,2021-12-31,9259765
IT0005203622,Dhh,balances_11,Total Capitalization,2021-12-31,19344477
IT0005203622,Dhh,income_01,Diluted EPS,2021-12-31,0.675
IT0005203622,Dhh,income_02,Basic EPS,2021-12-31,0.675
IT0005203622,Dhh,income_03,Total Revenue,2021-12-31,19802048
IT0005203622,Dhh,income_04,Cost Of Revenue,2021-12-31,8490648
IT0005203622,Dhh,income_05,Operating Revenue,2021-12-31,19802048
IT0005203622,Dhh,income_06,Net Income,2021-12-31,3191183
IT0005203622,Dhh,income_07,EBIT,2021-12-31,3576616
IT0005203622,Dhh,income_08,EBITDA,2021-12-31,6855989
IT0005203622,Dhh,income_09,Normalized EBITDA,2021-12-31,7189924
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_01,Current Liabilities,2021-12-31,109706537
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_02,Total Assets,2021-12-31,302810211
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_03,Total Non Current Assets,2021-12-31,131259960
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_05,Other Intangible Assets,2021-12-31,2337675
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_06,Goodwill,2021-12-31,15907954
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_07,Current Assets,2021-12-31,171550251
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_08,Inventory,2021-12-31,35050484
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_09,Accounts Receivable,2021-12-31,29433391
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_10,Cash And Cash Equivalents,2021-12-31,17118957
IT0005215329,Fine Foods & Pharmaceuticals Ntm,balances_11,Total Capitalization,2021-12-31,185839044
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_01,Diluted EPS,2021-12-31,-0.06
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_02,Basic EPS,2021-12-31,-0.06
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_03,Total Revenue,2021-12-31,194849556
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_04,Cost Of Revenue,2021-12-31,139523367
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_05,Operating Revenue,2021-12-31,194849556
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_06,Net Income,2021-12-31,-1426751
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_07,EBIT,2021-12-31,-3889289
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_08,EBITDA,2021-12-31,9511791
IT0005215329,Fine Foods & Pharmaceuticals Ntm,income_09,Normalized EBITDA,2021-12-31,20923182
IT0005218380,Banco Bpm,balances_02,Total Assets,2021-12-31,200489216000
IT0005218380,Banco Bpm,balances_04,Investmentin Financial Assets,2021-12-31,38113680000
IT0005218380,Banco Bpm,balances_05,Other Intangible Assets,2021-12-31,1158864000
IT0005218380,Banco Bpm,balances_06,Goodwill,2021-12-31,54858000
IT0005218380,Banco Bpm,balances_10,Cash And Cash Equivalents,2021-12-31,39778483000
IT0005218380,Banco Bpm,balances_11,Total Capitalization,2021-12-31,28536196000
IT0005218380,Banco Bpm,income_01,Diluted EPS,2021-12-31,0.38
IT0005218380,Banco Bpm,income_02,Basic EPS,2021-12-31,0.38
IT0005218380,Banco Bpm,income_03,Total Revenue,2021-12-31,4371885000
IT0005218380,Banco Bpm,income_05,Operating Revenue,2021-12-31,4371885000
IT0005218380,Banco Bpm,income_06,Net Income,2021-12-31,569068000
IT0005221517,Gpi,balances_01,Current Liabilities,2021-12-31,170976000
IT0005221517,Gpi,balances_02,Total Assets,2021-12-31,428510000
IT0005221517,Gpi,balances_03,Total Non Current Assets,2021-12-31,175151000
IT0005221517,Gpi,balances_04,Investmentin Financial Assets,2021-12-31,423000
IT0005221517,Gpi,balances_05,Other Intangible Assets,2021-12-31,83442000
IT0005221517,Gpi,balances_06,Goodwill,2021-12-31,51934000
IT0005221517,Gpi,balances_07,Current Assets,2021-12-31,253360000
IT0005221517,Gpi,balances_08,Inventory,2021-12-31,7046000
IT0005221517,Gpi,balances_09,Accounts Receivable,2021-12-31,51238000
IT0005221517,Gpi,balances_10,Cash And Cash Equivalents,2021-12-31,41371000
IT0005221517,Gpi,balances_11,Total Capitalization,2021-12-31,223344000
IT0005221517,Gpi,income_01,Diluted EPS,2021-12-31,0.61
IT0005221517,Gpi,income_02,Basic EPS,2021-12-31,0.61
IT0005221517,Gpi,income_03,Total Revenue,2021-12-31,323890000
IT0005221517,Gpi,income_04,Cost Of Revenue,2021-12-31,92730000
IT0005221517,Gpi,income_05,Operating Revenue,2021-12-31,323890000
IT0005221517,Gpi,income_06,Net Income,2021-12-31,11047000
IT0005221517,Gpi,income_07,EBIT,2021-12-31,23337000
IT0005221517,Gpi,income_08,EBITDA,2021-12-31,45220000
IT0005221517,Gpi,income_09,Normalized EBITDA,2021-12-31,47593000
IT0005239360,Unicredit,balances_02,Total Assets,2021-12-31,917227000000
IT0005239360,Unicredit,balances_04,Investmentin Financial Assets,2021-12-31,223134000000
IT0005239360,Unicredit,balances_05,Other Intangible Assets,2021-12-31,2234000000
IT0005239360,Unicredit,balances_06,Goodwill,2021-12-31,0
IT0005239360,Unicredit,balances_10,Cash And Cash Equivalents,2021-12-31,162271000000
IT0005239360,Unicredit,balances_11,Total Capitalization,2021-12-31,186038000000
IT0005239360,Unicredit,income_01,Diluted EPS,2021-12-31,0.924
IT0005239360,Unicredit,income_02,Basic EPS,2021-12-31,0.93
IT0005239360,Unicredit,income_03,Total Revenue,2021-12-31,18674000000
IT0005239360,Unicredit,income_05,Operating Revenue,2021-12-31,18674000000
IT0005239360,Unicredit,income_06,Net Income,2021-12-31,2096000000
IT0005239881,Unieuro,balances_01,Current Liabilities,2021-02-28,848644000
IT0005239881,Unieuro,balances_02,Total Assets,2021-02-28,1477963000
IT0005239881,Unieuro,balances_03,Total Non Current Assets,2021-02-28,802161000
IT0005239881,Unieuro,balances_05,Other Intangible Assets,2021-02-28,32927000
IT0005239881,Unieuro,balances_06,Goodwill,2021-02-28,195238000
IT0005239881,Unieuro,balances_07,Current Assets,2021-02-28,675802000
IT0005239881,Unieuro,balances_08,Inventory,2021-02-28,372053000
IT0005239881,Unieuro,balances_09,Accounts Receivable,2021-02-28,65314000
IT0005239881,Unieuro,balances_10,Cash And Cash Equivalents,2021-02-28,219366000
IT0005239881,Unieuro,balances_11,Total Capitalization,2021-02-28,192363000
IT0005239881,Unieuro,income_01,Diluted EPS,2021-02-28,2.68
IT0005239881,Unieuro,income_02,Basic EPS,2021-02-28,2.68
IT0005239881,Unieuro,income_03,Total Revenue,2021-02-28,2685224000
IT0005239881,Unieuro,income_04,Cost Of Revenue,2021-02-28,2212387000
IT0005239881,Unieuro,income_05,Operating Revenue,2021-02-28,2685224000
IT0005239881,Unieuro,income_06,Net Income,2021-02-28,53550000
IT0005239881,Unieuro,income_07,EBIT,2021-02-28,60922000
IT0005239881,Unieuro,income_08,EBITDA,2021-02-28,151117000
IT0005239881,Unieuro,income_09,Normalized EBITDA,2021-02-28,160241000
IT0005244402,Bff Bank,balances_02,Total Assets,2021-12-31,11176697328
IT0005244402,Bff Bank,balances_04,Investmentin Financial Assets,2021-12-31,5912744221
IT0005244402,Bff Bank,balances_05,Other Intangible Assets,2021-12-31,36673062
IT0005244402,Bff Bank,balances_06,Goodwill,2021-12-31,30874236
IT0005244402,Bff Bank,balances_10,Cash And Cash Equivalents,2021-12-31,825027000
IT0005244402,Bff Bank,balances_11,Total Capitalization,2021-12-31,934221764
IT0005244402,Bff Bank,income_01,Diluted EPS,2021-12-31,1.01
IT0005244402,Bff Bank,income_02,Basic EPS,2021-12-31,1.06
IT0005244402,Bff Bank,income_03,Total Revenue,2021-12-31,301599679
IT0005244402,Bff Bank,income_05,Operating Revenue,2021-12-31,301599679
IT0005244402,Bff Bank,income_06,Net Income,2021-12-31,197372423
IT0005244618,Cellularline,balances_01,Current Liabilities,2021-12-31,37958000
IT0005244618,Cellularline,balances_02,Total Assets,2021-12-31,281190000
IT0005244618,Cellularline,balances_03,Total Non Current Assets,2021-12-31,184195000
IT0005244618,Cellularline,balances_04,Investmentin Financial Assets,2021-12-31,
IT0005244618,Cellularline,balances_05,Other Intangible Assets,2021-12-31,61355000
IT0005244618,Cellularline,balances_06,Goodwill,2021-12-31,108773000
IT0005244618,Cellularline,balances_07,Current Assets,2021-12-31,96995000
IT0005244618,Cellularline,balances_08,Inventory,2021-12-31,28766000
IT0005244618,Cellularline,balances_09,Accounts Receivable,2021-12-31,52117000
IT0005244618,Cellularline,balances_10,Cash And Cash Equivalents,2021-12-31,8138000
IT0005244618,Cellularline,balances_11,Total Capitalization,2021-12-31,231001000
IT0005244618,Cellularline,income_01,Diluted EPS,2021-12-31,-0.19
IT0005244618,Cellularline,income_02,Basic EPS,2021-12-31,-0.19
IT0005244618,Cellularline,income_03,Total Revenue,2021-12-31,110575000
IT0005244618,Cellularline,income_04,Cost Of Revenue,2021-12-31,62363000
IT0005244618,Cellularline,income_05,Operating Revenue,2021-12-31,110575000
IT0005244618,Cellularline,income_06,Net Income,2021-12-31,-3846000
IT0005244618,Cellularline,income_07,EBIT,2021-12-31,-5379000
